uniprot,cluster,nseq,w_n,w_nh,w_perc_h,w_mean,reg1_n,reg1_nh,reg1_perc_h,reg1_mean,reg2_n,reg2_nh,reg2_perc_h,reg2_mean,both_reg_n,both_reg_nh,both_reg_perc_h,both_reg_mean,o_reg_n,o_reg_nh,o_reg_perc_h,o_reg_mean
A0A140DJY3,U100-009,101,544,405,0.7444852941176471,2.501512300036264,363,299,0.8236914600550964,2.701684592412901,78,53,0.6794871794871795,2.2889445960473425,441,352,0.7981859410430839,2.6286829604026662,103,53,0.5145631067961165,1.9570243270111813
A0A140DJY3,019,4,544,0,0.0,0.5661335819369069,363,0,0.0,0.5062676994503592,78,0,0.0,0.8112781244591329,441,0,0.0,0.5602151215607546,103,0,0.0,0.5914737860716943
A0A140DJY3,006,4,544,6,0.011029411764705883,0.5212765048105638,363,1,0.0027548209366391185,0.48880669742894334,78,5,0.0641025641025641,0.6403990381841707,441,6,0.013605442176870748,0.515618948174766,103,0,0.0,0.5454996356492712
A0A140DJY3,U10-009,11,544,255,0.46875,1.781825114933165,363,184,0.5068870523415978,1.8404460520422319,78,34,0.4358974358974359,1.7366108789501884,441,218,0.4943310657596372,1.8220806472776525,103,37,0.3592233009708738,1.6094689036329797
A0A140DJY3,016,6,544,5,0.009191176470588236,0.5264729499064169,363,5,0.013774104683195593,0.5119974716913435,78,0,0.0,0.650022421648354,441,5,0.011337868480725623,0.5364100478742161,103,0,0.0,0.48392673433554856
A0A140DJY3,U10-000,11,544,273,0.5018382352941176,1.8848724038747615,363,204,0.5619834710743802,1.966133321766458,78,44,0.5641025641025641,1.9306916278583106,441,248,0.562358276643991,1.9598647228439288,103,25,0.24271844660194175,1.5637887857640556
A0A140DJY3,000,4,544,1,0.001838235294117647,0.48138956201668903,363,0,0.0,0.4706911585007078,78,1,0.01282051282051282,0.5522266824010716,441,1,0.0022675736961451248,0.48511240762594215,103,0,0.0,0.46544999974794565
A0A140DJY3,005,4,544,0,0.0,0.4798982419349628,363,0,0.0,0.44181939543914817,78,0,0.0,0.5465393826869135,441,0,0.0,0.46034129794555567,103,0,0.0,0.5636323419284439
A0A140DJY3,012,4,544,0,0.0,0.5403485348609604,363,0,0.0,0.5539302424810265,78,0,0.0,0.5104973554502579,441,0,0.0,0.5462482352510946,103,0,0.0,0.5150886526080556
A0A140DJY3,008,4,544,0,0.0,0.6210871377385054,363,0,0.0,0.6284864579712652,78,0,0.0,0.5674667064464674,441,0,0.0,0.6176938488580356,103,0,0.0,0.6356156852752741
A0A140DJY3,U10-007,11,544,287,0.5275735294117647,1.8951557365648455,363,216,0.5950413223140496,2.0132045197984283,78,31,0.3974358974358974,1.6261785433145504,441,247,0.5600907029478458,1.9447509457264498,103,40,0.3883495145631068,1.6828112002515674
A0A140DJY3,010,4,544,5,0.009191176470588236,0.5726752180140421,363,3,0.008264462809917356,0.6114169332434364,78,0,0.0,0.4849816503775264,441,3,0.006802721088435374,0.5890542301515067,103,2,0.019417475728155338,0.5025476029400433
A0A140DJY3,007,4,544,1,0.001838235294117647,0.5214478857589782,363,0,0.0,0.4760185259204801,78,1,0.01282051282051282,0.6268555686675596,441,1,0.0022675736961451248,0.5026971865424126,103,0,0.0,0.6017300057056328
G0WVH3,015,5,547,2,0.003656307129798903,0.7368602412989278,359,2,0.005571030640668524,0.7423753187339982,76,0,0.0,0.6866661807900154,435,2,0.004597701149425287,0.7326422279667736,112,0,0.0,0.7532427037943481
G0WVH3,004,5,547,19,0.03473491773308958,0.8931692355206641,359,13,0.036211699164345405,0.9590753073530481,76,3,0.039473684210526314,0.8600526704256609,435,16,0.0367816091954023,0.9417748006714816,112,3,0.026785714285714284,0.7043886923009709
G0WVH3,125,4,547,10,0.018281535648994516,0.6079792387799264,359,6,0.016713091922005572,0.6311872647054777,76,1,0.013157894736842105,0.5306390622295665,435,7,0.016091954022988506,0.6136202224338243,112,3,0.026785714285714284,0.5860700611955909
G0WVH3,188,4,547,0,0.0,0.6486384594207028,359,0,0.0,0.5867970313432399,76,0,0.0,0.8414621707679647,435,0,0.0,0.631290251104801,112,0,0.0,0.7160176613619275
G0WVH3,013,4,547,25,0.04570383912248629,0.7105840205945227,359,13,0.036211699164345405,0.7110247473412048,76,4,0.05263157894736842,0.738939432402106,435,17,0.03908045977011494,0.7159017957656381,112,8,0.07142857142857142,0.6899301616709944
G0WVH3,161,4,547,13,0.02376599634369287,0.7032535361259178,359,6,0.016713091922005572,0.7225354193558154,76,6,0.07894736842105263,0.8260783304141883,435,12,0.027586206896551724,0.7406256750809563,112,1,0.008928571428571428,0.5581028178630444
G0WVH3,051,4,547,2,0.003656307129798903,0.6540817010989787,359,2,0.005571030640668524,0.7050851059672627,76,0,0.0,0.6187771790699322,435,2,0.004597701149425287,0.6900060198886486,112,0,0.0,0.5145542129426718
G0WVH3,085,4,547,7,0.012797074954296161,0.6644994284844776,359,7,0.019498607242339833,0.725136629309513,76,0,0.0,0.5694993830457673,435,7,0.016091954022988506,0.6979448345599849,112,0,0.0,0.5345998602447837
G0WVH3,079,4,547,2,0.003656307129798903,0.6116176757007182,359,2,0.005571030640668524,0.6182838350307,76,0,0.0,0.5972991362640744,435,2,0.004597701149425287,0.6146175428323929,112,0,0.0,0.5999664060375165
G0WVH3,172,4,547,31,0.056672760511883,0.7895891165448988,359,9,0.025069637883008356,0.7753512967449303,76,13,0.17105263157894737,0.9273743419913963,435,22,0.05057471264367816,0.801911644879945,112,9,0.08035714285714286,0.7417292966721748
G0WVH3,157,5,547,13,0.02376599634369287,0.8622060493024709,359,8,0.022284122562674095,0.8931072124512184,76,3,0.039473684210526314,0.9044661540980148,435,11,0.02528735632183908,0.8950917631757163,112,2,0.017857142857142856,0.7344802855983487
G0WVH3,055,4,547,14,0.025594149908592323,0.6575139565854171,359,8,0.022284122562674095,0.6907889186323178,76,5,0.06578947368421052,0.6434803863210078,435,13,0.029885057471264367,0.6825235198836752,112,1,0.008928571428571428,0.5603785991323612
G0WVH3,046,5,547,5,0.009140767824497258,0.7251258889358434,359,3,0.008356545961002786,0.7392490648707599,76,2,0.02631578947368421,0.751867635889115,435,5,0.011494252873563218,0.7414536887728175,112,0,0.0,0.6617098806404529
G0WVH3,083,4,547,10,0.018281535648994516,0.6687069296181746,359,10,0.027855153203342618,0.7305233545835447,76,0,0.0,0.6072318665556989,435,10,0.022988505747126436,0.7089827727671854,112,0,0.0,0.5122784316733551
G0WVH3,010,4,547,13,0.02376599634369287,0.6516844833211741,359,11,0.03064066852367688,0.681039615011148,76,0,0.0,0.6920162004728612,435,11,0.02528735632183908,0.6829573632757231,112,2,0.017857142857142856,0.5302228513548456
G0WVH3,165,4,547,7,0.012797074954296161,0.7010803699914738,359,7,0.019498607242339833,0.7894422438924555,76,0,0.0,0.6499307152114427,435,7,0.016091954022988506,0.7650678158930142,112,0,0.0,0.4525577006417402
G0WVH3,020,4,547,7,0.012797074954296161,0.6531002740173668,359,3,0.008356545961002786,0.6636165300469044,76,1,0.013157894736842105,0.6732785771958816,435,4,0.009195402298850575,0.6653046118476452,112,3,0.026785714285714284,0.605699497622982
G0WVH3,043,4,547,40,0.07312614259597806,0.8125482573601852,359,24,0.06685236768802229,0.8545604716113465,76,6,0.07894736842105263,0.8664226149750122,435,30,0.06896551724137931,0.8566329380381017,112,10,0.08928571428571429,0.64132650651292
G0WVH3,162,4,547,36,0.06581352833638025,0.8457642936799054,359,16,0.04456824512534819,0.8738203166384312,76,9,0.11842105263157894,0.8689057975479182,435,25,0.05747126436781609,0.8729616880157209,112,11,0.09821428571428571,0.7401315567506218
G0WVH3,075,4,547,17,0.031078610603290677,0.6444392193607387,359,14,0.03899721448467967,0.7267890840057174,76,3,0.039473684210526314,0.4765235195375753,435,17,0.03908045977011494,0.683064525615881,112,0,0.0,0.4944212888162123
G0WVH3,008,4,547,0,0.0,0.6555332322131858,359,0,0.0,0.698360079881682,76,0,0.0,0.7316185031613736,435,0,0.0,0.7041707469374441,112,0,0.0,0.46662859913236115
G0WVH3,124,4,547,6,0.010968921389396709,0.7077029591119826,359,6,0.016713091922005572,0.7007497560444336,76,0,0.0,0.8203699833960648,435,6,0.013793103448275862,0.7216489222024197,112,0,0.0,0.653537834608945
G0WVH3,200,4,547,8,0.014625228519195612,0.7874695610374765,359,2,0.005571030640668524,0.8222882832122476,76,5,0.06578947368421052,0.8178868008231586,435,7,0.016091954022988506,0.8215192885879469,112,1,0.008928571428571428,0.6552228513548456
G0WVH3,199,4,547,53,0.09689213893967093,0.9005236801187193,359,35,0.09749303621169916,0.8933461523050802,76,5,0.06578947368421052,0.961011060705813,435,40,0.09195402298850575,0.9051680673360127,112,13,0.11607142857142858,0.8824852119086962
G0WVH3,143,4,547,1,0.0018281535648994515,0.5793830664626098,359,1,0.002785515320334262,0.6074831560583275,76,0,0.0,0.5907201888956534,435,1,0.0022988505747126436,0.6045544537494464,112,0,0.0,0.4816191961967712
G0WVH3,061,6,547,15,0.027422303473491772,0.8204949092181769,359,10,0.027855153203342618,0.8814110696047108,76,1,0.013157894736842105,0.7879205583643466,435,11,0.02528735632183908,0.8650770952270839,112,4,0.03571428571428571,0.6473408832014399
G0WVH3,105,4,547,54,0.09872029250457039,0.8324517651397257,359,33,0.09192200557103064,0.789967931568057,76,7,0.09210526315789473,0.9800059209387647,435,40,0.09195402298850575,0.8231699710902957,112,14,0.125,0.868501590242423
G0WVH3,141,4,547,17,0.031078610603290677,0.6882832950371777,359,17,0.04735376044568245,0.7751188281332019,76,0,0.0,0.6006529191872779,435,17,0.03908045977011494,0.7446374279495461,112,0,0.0,0.4694078681007462
G0WVH3,U100-008,101,547,373,0.6819012797074955,2.43022561715789,359,259,0.7214484679665738,2.540421656060831,76,50,0.6578947368421053,2.3953377907130484,435,309,0.7103448275862069,2.5150736703908736,112,64,0.5714285714285714,2.1006818389762136
G0WVH3,193,4,547,19,0.03473491773308958,0.6919217319579694,359,8,0.022284122562674095,0.6988313107086651,76,4,0.05263157894736842,0.6836960524038455,435,12,0.027586206896551724,0.6961869897174782,112,7,0.0625,0.675355775481305
G0WVH3,194,4,547,55,0.10054844606946983,0.8320036618530045,359,44,0.12256267409470752,0.9023100712146114,76,5,0.06578947368421052,0.7414226149750122,435,49,0.11264367816091954,0.8742009984003365,112,6,0.05357142857142857,0.6681122207986344
G0WVH3,118,4,547,48,0.08775137111517367,0.8213618828241451,359,31,0.08635097493036212,0.8444425572569028,76,6,0.07894736842105263,0.8121784538050348,435,37,0.08505747126436781,0.8388056104469213,112,11,0.09821428571428571,0.7536116907178265
G0WVH3,082,4,547,29,0.05301645338208409,0.7306442297182616,359,21,0.0584958217270195,0.7753575903484566,76,5,0.06578947368421052,0.6683122120500692,435,26,0.059770114942528735,0.7566554093124165,112,3,0.026785714285714284,0.6296186661159634
G0WVH3,062,4,547,30,0.054844606946983544,0.7236051471921795,359,22,0.06128133704735376,0.7797955603649955,76,4,0.05263157894736842,0.6608626643313507,435,26,0.059770114942528735,0.7590164796786575,112,4,0.03571428571428571,0.5860700611955909
G0WVH3,039,4,547,10,0.018281535648994516,0.6703467719577276,359,7,0.019498607242339833,0.7185142233176418,76,2,0.02631578947368421,0.6253561264383533,435,9,0.020689655172413793,0.702238325931835,112,1,0.008928571428571428,0.5464822542904356
G0WVH3,158,4,547,33,0.0603290676416819,0.7240889908969153,359,27,0.07520891364902507,0.7565145192997368,76,1,0.013157894736842105,0.7439057975479182,435,28,0.06436781609195402,0.7543116161890743,112,5,0.044642857142857144,0.6067064730211188
G0WVH3,091,4,547,20,0.03656307129798903,0.6707591348264346,359,17,0.04735376044568245,0.7167256264998921,76,1,0.013157894736842105,0.680470887958628,435,18,0.041379310344827586,0.7103914652834873,112,2,0.017857142857142856,0.5168299942119885
G0WVH3,114,4,547,24,0.043875685557586835,0.7504583864527661,359,18,0.05013927576601671,0.7925146846731365,76,4,0.05263157894736842,0.825336348541877,435,22,0.05057471264367816,0.79824904433756,112,2,0.017857142857142856,0.5648428848466468
G0WVH3,033,4,547,39,0.0712979890310786,0.8059256682396765,359,27,0.07520891364902507,0.8378746081136497,76,7,0.09210526315789473,0.8202413649180788,435,34,0.07816091954022988,0.8347938575783317,112,5,0.044642857142857144,0.693803682861864
G0WVH3,119,4,547,0,0.0,0.5008892935612509,359,0,0.0,0.5319810233454296,76,0,0.0,0.5264146789560655,435,0,0.0,0.5310085126015406,112,0,0.0,0.3839083981815539
G0WVH3,U100-000,101,547,380,0.6946983546617916,2.4611578020820324,359,261,0.7270194986072424,2.561755857270181,76,52,0.6842105263157895,2.431078157165552,435,313,0.7195402298850575,2.5389248108151192,112,67,0.5982142857142857,2.159116294949063
G0WVH3,069,4,547,28,0.051188299817184646,0.7271583636048018,359,16,0.04456824512534819,0.70881937654509,76,7,0.09210526315789473,0.8474277547420603,435,23,0.052873563218390804,0.733036012735825,112,5,0.044642857142857144,0.7043299942119885
G0WVH3,138,4,547,5,0.009140767824497258,0.7129317582821723,359,5,0.013927576601671309,0.7189372908995334,76,0,0.0,0.6985951478412824,435,5,0.011494252873563218,0.7153832613077469,112,0,0.0,0.7034102956381992
G0WVH3,177,4,547,7,0.012797074954296161,0.7469367799212919,359,7,0.019498607242339833,0.8123002173758228,76,0,0.0,0.5668875819948753,435,7,0.016091954022988506,0.7694235270563927,112,0,0.0,0.6595998602447837
G0WVH3,137,4,547,15,0.027422303473491772,0.7396956464977229,359,3,0.008356545961002786,0.7233480324917632,76,6,0.07894736842105263,0.88790065778087,435,9,0.020689655172413793,0.7520974566802047,112,6,0.05357142857142857,0.6915279015925474
G0WVH3,090,4,547,38,0.06946983546617916,0.7863850432386877,359,26,0.07242339832869081,0.8064694896991167,76,6,0.07894736842105263,0.8509101561432498,435,32,0.0735632183908046,0.8142338360203906,112,6,0.05357142857142857,0.6782223212740378
G0WVH3,108,4,547,28,0.051188299817184646,0.7678615857373253,359,21,0.0584958217270195,0.782451227167311,76,2,0.02631578947368421,0.7956667761449893,435,23,0.052873563218390804,0.7847601506668593,112,5,0.044642857142857144,0.702228766591367
G0WVH3,144,4,547,29,0.05301645338208409,0.7720869570800294,359,20,0.055710306406685235,0.8260225537900746,76,4,0.05263157894736842,0.6920162004728612,435,24,0.05517241379310345,0.8026099495323546,112,5,0.044642857142857144,0.6535378346089449
G0WVH3,112,4,547,32,0.05850091407678245,0.7395925557805462,359,16,0.04456824512534819,0.7058223274338098,76,5,0.06578947368421052,0.7782844981346463,435,21,0.04827586206896552,0.7184823848436112,112,11,0.09821428571428571,0.8215829518302492
G0WVH3,076,5,547,0,0.0,0.6073743540123371,359,0,0.0,0.6345778220565708,76,0,0.0,0.5946803427837439,435,0,0.0,0.6276072279767206,112,0,0.0,0.5287913167399549
G0WVH3,035,4,547,3,0.005484460694698354,0.5791947552372636,359,0,0.0,0.6170753827371697,76,0,0.0,0.5398298106488797,435,0,0.0,0.6035796046251926,112,3,0.026785714285714284,0.48448574198950395
G0WVH3,116,4,547,35,0.06398537477148081,0.7214141108487284,359,29,0.0807799442896936,0.785393819429973,76,2,0.02631578947368421,0.6467055507662253,435,31,0.07126436781609195,0.7611632253645826,112,4,0.03571428571428571,0.5670313892916158
G0WVH3,006,5,547,17,0.031078610603290677,0.8432534355339384,359,8,0.022284122562674095,0.8526000583849018,76,4,0.05263157894736842,0.8712074887349438,435,12,0.027586206896551724,0.855851011733415,112,5,0.044642857142857144,0.7943253494020429
G0WVH3,168,4,547,39,0.0712979890310786,0.7923670873102625,359,21,0.0584958217270195,0.8065993382171356,76,7,0.09210526315789473,0.7898298106488797,435,28,0.06436781609195402,0.8036694897224518,112,11,0.09821428571428571,0.7484693636557773
G0WVH3,126,4,547,5,0.009140767824497258,0.6640334549887491,359,4,0.011142061281337047,0.6996983806932311,76,0,0.0,0.6920162004728612,435,4,0.009195402298850575,0.6983562066777181,112,1,0.008928571428571428,0.5307263390539141
G0WVH3,117,4,547,29,0.05301645338208409,0.7297796330259669,359,21,0.0584958217270195,0.7561186801421543,76,4,0.05263157894736842,0.6690541939223805,435,25,0.05747126436781609,0.7409074135842167,112,4,0.03571428571428571,0.6865601281791932
G0WVH3,U100-002,101,547,363,0.6636197440585009,2.4171286237903105,359,250,0.6963788300835655,2.508354930884278,76,51,0.6710526315789473,2.4363933539021048,435,301,0.6919540229885057,2.495782333526473,112,62,0.5535714285714286,2.1116432332971824
G0WVH3,023,4,547,7,0.012797074954296161,0.6542026620251629,359,5,0.013927576601671309,0.6659035861159462,76,0,0.0,0.641739185620413,435,5,0.011494252873563218,0.6616817598224738,112,2,0.017857142857142856,0.6251543804016778
G0WVH3,065,4,547,31,0.056672760511883,0.7889389623606907,359,27,0.07520891364902507,0.8863342007591528,76,2,0.02631578947368421,0.557954070531534,435,29,0.06666666666666667,0.8289620400757067,112,2,0.017857142857142856,0.633492187306833
G0WVH3,U100-007,101,547,374,0.6837294332723949,2.4384033351787266,359,261,0.7270194986072424,2.551450894254206,76,53,0.6973684210526315,2.425061240325492,435,314,0.7218390804597701,2.529369023682752,112,60,0.5357142857142857,2.08509909857827
G0WVH3,U10-002,11,547,320,0.5850091407678245,1.9746258551380067,359,230,0.6406685236768802,2.095184482453017,76,42,0.5526315789473685,1.8818480077131536,435,272,0.6252873563218391,2.0579119029582364,112,48,0.42857142857142855,1.6511487944076515
G0WVH3,U100-004,101,547,370,0.676416819012797,2.4351190101139135,359,257,0.7158774373259053,2.5283409560392087,76,50,0.6578947368421053,2.432313117722287,435,307,0.7057471264367816,2.5115636785401603,112,63,0.5625,2.1382133782798305
G0WVH3,U10-009,11,547,297,0.5429616087751371,1.9089086601792253,359,202,0.5626740947075209,1.9518585264885344,76,45,0.5921052631578947,1.9936229878282827,435,247,0.5678160919540229,1.959155305940996,112,50,0.44642857142857145,1.713754277086634
G0WVH3,151,4,547,3,0.005484460694698354,0.6324710006807227,359,2,0.005571030640668524,0.6642720662405243,76,0,0.0,0.5769489307644858,435,2,0.004597701149425287,0.6490156103872393,112,1,0.008928571428571428,0.568212918338448
G0WVH3,175,4,547,0,0.0,0.7050459492728028,359,0,0.0,0.5951054140591511,76,0,0.0,1.09271862655222,435,0,0.0,0.6820447339429976,112,0,0.0,0.7943810266698141
G0WVH3,034,4,547,65,0.11882998171846434,0.8375912132648795,359,40,0.11142061281337047,0.8343518713267684,76,16,0.21052631578947367,1.0038385278395427,435,56,0.12873563218390804,0.8639633331542875,112,9,0.08035714285714286,0.7351637833372677
G0WVH3,060,4,547,7,0.012797074954296161,0.7107407219387212,359,0,0.0,0.6983600798816818,76,6,0.07894736842105263,0.7620300574305725,435,6,0.013793103448275862,0.7094840299821777,112,1,0.008928571428571428,0.7156216237342242
G0WVH3,009,4,547,6,0.010968921389396709,0.6205563926277283,359,6,0.016713091922005572,0.7066140057489749,76,0,0.0,0.4056390622295664,435,6,0.013793103448275862,0.654029877685814,112,0,0.0,0.49054776762534263
G0WVH3,136,4,547,44,0.08043875685557587,0.811168207082007,359,26,0.07242339832869081,0.7929105238307189,76,3,0.039473684210526314,0.8301740952097033,435,29,0.06666666666666667,0.7994209408992312,112,15,0.13392857142857142,0.8567937498454664
G0WVH3,180,4,547,9,0.016453382084095063,0.7380695438303105,359,6,0.016713091922005572,0.7523027242914001,76,1,0.013157894736842105,0.7313612662054016,435,7,0.016091954022988506,0.7486439867867197,112,2,0.017857142857142856,0.69699916270497
G0WVH3,198,4,547,21,0.038391224862888484,0.8020769193476649,359,18,0.05013927576601671,0.838264153667706,76,0,0.0,0.7471309619931358,435,18,0.041379310344827586,0.8223420328234131,112,3,0.026785714285714284,0.7233686661159634
G0WVH3,148,4,547,54,0.09872029250457039,0.8850022450260814,359,41,0.11420612813370473,0.9471924702246151,76,5,0.06578947368421052,0.8104372531044401,435,46,0.10574712643678161,0.9232996047047685,112,8,0.07142857142857142,0.7362580355597521
G0WVH3,176,4,547,0,0.0,0.587605626967791,359,0,0.0,0.5717154592966563,76,0,0.0,0.6498020967334568,435,0,0.0,0.5853581821591778,112,0,0.0,0.5963345420726723
G0WVH3,113,4,547,40,0.07312614259597806,0.7903148821020024,359,12,0.033426183844011144,0.6747858197525503,76,14,0.18421052631578946,1.1640878287765686,435,26,0.059770114942528735,0.760273067306172,112,14,0.125,0.9069951449250938
G0WVH3,156,4,547,1,0.0018281535648994515,0.5824661788426372,359,0,0.0,0.6332837218043565,76,0,0.0,0.5313810441018777,435,0,0.0,0.6154800355850728,112,1,0.008928571428571428,0.45424271738764077
G0WVH3,191,5,547,11,0.02010968921389397,0.8696212910987599,359,6,0.016713091922005572,0.9033451461878302,76,2,0.02631578947368421,0.8574964924349509,435,8,0.01839080459770115,0.89533480668158,112,3,0.026785714285714284,0.7697518332547705
G0WVH3,026,4,547,5,0.009140767824497258,0.6367678528594556,359,1,0.002785515320334262,0.6311391014603861,76,0,0.0,0.6369014389525867,435,1,0.0022988505747126436,0.6321458546774141,112,4,0.03571428571428571,0.6547193636557772
G0WVH3,030,4,547,0,0.0,0.4817115513388138,359,0,0.0,0.5105911991916303,76,0,0.0,0.4360506164987656,435,0,0.0,0.49756801692804936,112,0,0.0,0.420126171594908
G0WVH3,154,4,547,12,0.021937842778793418,0.6920248226751461,359,8,0.022284122562674095,0.7196954471868631,76,1,0.013157894736842105,0.7882172284262708,435,9,0.020689655172413793,0.7316670687367366,112,3,0.026785714285714284,0.5380571705609325
G0WVH3,099,4,547,53,0.09689213893967093,0.8152904877075344,359,33,0.09192200557103064,0.8393972142918356,76,13,0.17105263157894737,0.8895132400034789,435,46,0.10574712643678161,0.8481531176345595,112,7,0.0625,0.6876543804016778
G0WVH3,115,4,547,2,0.003656307129798903,0.6830228859858399,359,0,0.0,0.707870621287597,76,2,0.02631578947368421,0.7380688320518085,435,2,0.004597701149425287,0.7131466305245627,112,0,0.0,0.566024413893479
G0WVH3,063,5,547,2,0.003656307129798903,0.581466156906033,359,2,0.005571030640668524,0.5987108264183051,76,0,0.0,0.6824302848046555,435,2,0.004597701149425287,0.6133376743202882,112,0,0.0,0.457679459806024
G0WVH3,149,4,547,3,0.005484460694698354,0.7109290331640673,359,3,0.008356545961002786,0.7251094008852039,76,0,0.0,0.7586762745073692,435,3,0.006896551724137931,0.7309739581157431,112,0,0.0,0.6330759764321124
G0WVH3,089,4,547,2,0.003656307129798903,0.5884028733609232,359,2,0.005571030640668524,0.6278488332852331,76,0,0.0,0.4722991362640743,435,2,0.004597701149425287,0.6006723344953296,112,0,0.0,0.54074916270497
G0WVH3,080,5,547,0,0.0,0.6657328459109071,359,0,0.0,0.671156043553414,76,0,0.0,0.7156540331457664,435,0,0.0,0.6789304049534571,112,0,0.0,0.6144744692724312
G0WVH3,169,4,547,29,0.05301645338208409,0.8164286161333447,359,15,0.04178272980501393,0.8350074075203885,76,9,0.11842105263157894,0.8672932153253096,435,24,0.05517241379310345,0.8406481463552711,112,5,0.044642857142857144,0.7223616907178266
G0WVH3,093,4,547,16,0.029250457038391225,0.6338689211679082,359,15,0.04178272980501393,0.663145299219921,76,1,0.013157894736842105,0.6097150491286051,435,16,0.0367816091954023,0.6538103589740819,112,0,0.0,0.5564178011171438
G0WVH3,045,4,547,21,0.038391224862888484,0.6752442982305137,359,17,0.04735376044568245,0.7331517929615512,76,2,0.02631578947368421,0.5611792349767516,435,19,0.04367816091954023,0.7031060127159309,112,2,0.017857142857142856,0.5670313892916158
G0WVH3,011,4,547,9,0.016453382084095063,0.6826778734162954,359,7,0.019498607242339833,0.7256350885608053,76,1,0.013157894736842105,0.6130688320518086,435,8,0.01839080459770115,0.7059683402971644,112,1,0.008928571428571428,0.5922193636557772
G0WVH3,014,4,547,3,0.005484460694698354,0.6108603002624666,359,3,0.008356545961002786,0.6360755307282172,76,0,0.0,0.5604372531044403,435,3,0.006896551724137931,0.6228605672813043,112,0,0.0,0.5642521203232308
G0WVH3,U10-008,11,547,300,0.5484460694698354,1.922854066485733,359,208,0.5793871866295265,2.0090893181176814,76,46,0.6052631578947368,1.9035493673043635,435,254,0.5839080459770115,1.9906501542974238,112,46,0.4107142857142857,1.6595389040028246
G0WVH3,041,5,547,6,0.010968921389396709,0.8154553306860267,359,4,0.011142061281337047,0.8351871335588359,76,0,0.0,0.8997286039406985,435,4,0.009195402298850575,0.8464633444761268,112,2,0.017857142857142856,0.6950224199834055
G0WVH3,001,4,547,15,0.027422303473491772,0.6172272278584668,359,7,0.019498607242339833,0.6140846272294159,76,4,0.05263157894736842,0.6738919405902069,435,11,0.02528735632183908,0.6245337210579679,112,4,0.03571428571428571,0.588849330163976
G0WVH3,186,4,547,19,0.03473491773308958,0.7760662760334992,359,18,0.05013927576601671,0.8115902243335847,76,0,0.0,0.7132370063227471,435,18,0.041379310344827586,0.7944066736006568,112,1,0.008928571428571428,0.7048334819110568
G0WVH3,122,4,547,20,0.03656307129798903,0.7414207093454456,359,11,0.03064066852367688,0.7782457257625006,76,2,0.02631578947368421,0.7142362251510305,435,13,0.029885057471264367,0.7670624566901517,112,7,0.0625,0.6418299942119885
G0WVH3,142,4,547,1,0.0018281535648994515,0.6140148934785227,359,0,0.0,0.652549860434968,76,1,0.013157894736842105,0.6738919405902069,435,1,0.0022988505747126436,0.6562785916804809,112,0,0.0,0.44986570849770274
G0WVH3,053,4,547,18,0.03290676416819013,0.7280545701782443,359,15,0.04178272980501393,0.7631096968672989,76,1,0.013157894736842105,0.6623466280759736,435,16,0.0367816091954023,0.745505114733642,112,2,0.017857142857142856,0.6602779015925473
G0WVH3,029,4,547,3,0.005484460694698354,0.6525133395954544,359,3,0.008356545961002786,0.6805411557598557,76,0,0.0,0.6345468748576665,435,3,0.006896551724137931,0.6725053733493582,112,0,0.0,0.5748657084977028
G0WVH3,174,4,547,7,0.012797074954296161,0.6404516393335361,359,5,0.013927576601671309,0.64209056377156,76,0,0.0,0.6457063319379419,435,5,0.011494252873563218,0.6427222841868359,112,2,0.017857142857142856,0.6316326169122372
G0WVH3,021,4,547,5,0.009140767824497258,0.6257315811708967,359,4,0.011142061281337047,0.6541604454896072,76,1,0.013157894736842105,0.6887910360276437,435,5,0.011494252873563218,0.6602108475146434,112,0,0.0,0.49181657349652247
G0WVH3,U10-001,11,547,293,0.5356489945155393,1.9123554593707939,359,201,0.5598885793871866,1.9563724175751167,76,41,0.5394736842105263,1.962915903270481,435,242,0.5563218390804597,1.957515647259824,112,51,0.45535714285714285,1.736956515337507
G0WVH3,129,4,547,15,0.027422303473491772,0.6613943153585766,359,9,0.025069637883008356,0.6686891014362806,76,3,0.039473684210526314,0.7240403369646691,435,12,0.027586206896551724,0.6783596621262978,112,3,0.026785714285714284,0.5955021203232308
G0WVH3,U100-006,101,547,361,0.659963436928702,2.3960774443242014,359,246,0.6852367688022284,2.5017960054946067,76,53,0.6973684210526315,2.4165916233725078,435,299,0.6873563218390805,2.48690972264109,112,62,0.5535714285714286,2.0432913633612846
G0WVH3,131,4,547,2,0.003656307129798903,0.583146594846452,359,1,0.002785515320334262,0.6200996602727586,76,1,0.013157894736842105,0.5111594570802753,435,2,0.004597701149425287,0.601066429370164,112,0,0.0,0.5135472375445349
G0WVH3,U10-004,11,547,281,0.5137111517367459,1.8587429489986453,359,197,0.5487465181058496,1.9273863247617586,76,41,0.5394736842105263,1.8585461099460314,435,238,0.5471264367816092,1.9153590688399305,112,43,0.38392857142857145,1.6388499835436545
G0WVH3,155,4,547,42,0.07678244972577697,0.7795205322658112,359,23,0.06406685236768803,0.7709405551527004,76,8,0.10526315789473684,0.8747427630440279,435,31,0.07126436781609195,0.7890761133130243,112,11,0.09821428571428571,0.7424073380199385
